Cell Site ID,Latitude,Longitude,Month,Average RSRQ,Average SINR,Average RSSI,Average RSRP,Average Uplink Throughput (Mbps),Average Downlink Throughput (Mbps),Peak Uplink Throughput (Mbps),Peak Downlink Throughput (Mbps),Average Call Drop Rate (%),Average Call Block Rate (%),Average MOS,Average Latency (ms),Average Jitter (ms),Packet Loss Rate (%),Average Temperature (°C),Average Humidity (%),Rainfall (mm),Average Number of Active Users,Maximum Number of Active Users,Cell Site Status % Active,Average Power Consumption (kWh),Number of Critical Alarms,Number of Major Alarms,Number of Minor Alarms,Number of Maintenance Events,Average SNR,Network Availability (%),Backhaul Utilization (%),Average Transmission Power (dBm)
CS_009,9.068776796548553,7.403448348884819,2023-12,-13.838170165942449,-2.262352855061498,-91.10335776059523,-72.7189211679029,29.20856551290236,90.95992812277964,180.2877488700344,171.91914761688963,3.5598461411035434,3.3544194225829402,4.006126905404226,191.74728293516887,45.60581650731322,3.745845383590652,20.991471050427965,30.173603566701924,75.30719084140863,234,636,97.89408126676192,1711.0785276560546,6,17,17,2,15.56337046222204,95.00477244554084,84.3225983354661,16.30766657656632
CS_009,9.068776796548553,7.403448348884819,2024-01,-18.6328693888102,4.929348044510405,-74.93558745518864,-48.178417878320325,57.00274686354481,39.8701011664941,55.697485979284885,166.21016469219757,4.974536162854255,1.4928590568824869,3.7810276917272287,144.63455710231506,41.885038268660466,3.0237623363118966,22.03992583098044,38.93137286241209,12.753305435736518,168,816,91.11032786789893,2092.7491321689986,5,10,23,4,29.44240161070936,98.32792083259947,63.31155925249145,18.152751237386155
CS_009,9.068776796548553,7.403448348884819,2024-02,-9.494586327258238,14.90617531944988,-98.29668529536794,-58.99145967698871,63.532857930762844,90.18909044215972,132.70296400172657,178.4614076743388,3.6559682076720996,1.6545952617075055,2.4287036837658116,133.7866154764925,47.897896871308,3.66375143763407,27.27594511903449,39.71997469369367,32.60452113833618,483,687,94.23311492913244,2870.4098744732955,1,20,11,3,11.12636026434075,99.50381516543501,90.70445848142688,-37.81024217857346
CS_009,9.068776796548553,7.403448348884819,2024-03,-4.494475604750374,7.753383668478804,-106.19551979368447,-81.93585701306006,75.52647058795137,50.10085870715903,116.41168442105968,126.60279021921357,2.935927414135559,1.638433753663583,3.6774005682649884,171.16968912551735,27.470854511133748,4.449400913657648,34.48138222182815,43.444314703050225,82.42820797192941,297,603,93.93536734057467,4330.737913088165,4,12,50,0,15.937423590388885,97.47967848689676,76.95730540127748,23.735331280121656
CS_009,9.068776796548553,7.403448348884819,2024-04,-10.490459029669623,26.369418992173294,-96.0036469477645,-71.18171352573835,56.72956398677589,59.04417243719682,140.51121985178912,198.46478882082835,0.5398812671949882,0.5719605626936652,2.298615029061938,45.872924503251376,33.211179207930364,0.9468478337943137,33.620633171641416,49.24035689115438,138.68019448601908,356,619,92.65642401837871,3847.899432168822,2,5,4,4,18.54476066404162,99.84441867404117,82.25582709174319,36.63327307834146
CS_009,9.068776796548553,7.403448348884819,2024-05,-10.45222637809899,14.016673799336637,-85.6553164213228,-49.037931918894195,66.74678889721015,32.05935911121476,151.39874399123838,120.5774876303428,2.470914836078775,4.274060421056768,3.999499245588164,27.821188006006604,36.31657209943299,4.642712386691325,32.5944087374825,34.0337801193849,168.043599110776,168,876,95.11272309250101,4901.129044693982,1,16,20,3,15.715197024099876,97.6837969310988,59.61901245537422,0.5711871846622145
CS_009,9.068776796548553,7.403448348884819,2024-06,-7.408433892993095,28.394644088447535,-118.00751327223608,-53.35506799039353,53.95362582995457,1.2945552938305183,128.07177098222456,223.83213805242525,4.406175446594301,2.7052303965547746,2.8862860412514064,13.706586189767293,7.9565704815025065,2.7001042700517823,21.550526468283767,79.46855381911152,287.73659713707,449,532,93.41385003430497,1938.353053960177,2,3,45,1,24.0416063093079,97.38825510822946,76.59436320049774,7.2618730365249675
CS_009,9.068776796548553,7.403448348884819,2024-07,-11.508489954624176,15.011045159732184,-77.49882857016686,-58.78039793560658,59.09500731495589,44.312062562658085,97.92497676456186,252.45333968836547,2.6688547023655285,4.3965392023707475,1.6048622518548235,85.89543233505572,26.413799125630156,2.9296010507546537,25.2010042015052,89.1501569554064,16.260833550309584,19,816,92.00463533239085,3664.225583896174,3,9,46,0,15.643509692253083,97.68170734763898,93.26414850021307,-10.618113337738144
CS_010,8.929227984278771,7.486494188017151,2023-08,-7.843950767588842,3.6433921728742913,-112.27838949975786,-49.85149898874429,27.993761673225272,131.28235582450236,196.65357108870606,225.10746016727109,4.092460250548021,4.3573215845649,3.948792289314862,153.55087985197412,14.789554710322673,1.6288287469669998,32.85066219041201,47.13221684443366,153.20215923953282,322,935,97.78745438781058,4144.363551034833,0,14,19,0,22.864874056660128,99.71044121655972,74.49794042231976,-37.14080976213341
CS_010,8.929227984278771,7.486494188017151,2023-09,-4.277885135587347,9.279055596559722,-70.82146019176759,-70.92847598008517,31.82509119071876,38.76330673220047,145.13453184612553,180.62807524296156,1.8540391174643966,2.7657793569255222,4.630254241915363,121.32337651977441,24.249950716107865,0.002370725408770702,23.04373965452275,80.95616613370298,87.01592640854928,249,975,91.29229183920064,2627.725776704695,3,10,34,4,13.507575586197571,99.7371037803712,67.06748209077057,-17.507802190171958
CS_010,8.929227984278771,7.486494188017151,2023-10,-16.366637983582088,3.3893443331818176,-111.41895199185274,-99.44993720962857,0.952735442141095,14.670773212107957,124.15543579363533,171.3584495082598,1.3930780615035938,3.0381933977493225,4.584529222898956,79.64840667737673,49.91851234216385,1.9942761311086088,28.046665618300796,87.62742709100641,273.08920192832,223,819,98.39140865857526,3247.592433440284,3,9,28,3,13.899614550787744,96.91258871770837,56.37146512377894,3.583027189835562
CS_010,8.929227984278771,7.486494188017151,2023-11,-12.269975599179562,-1.2311353309135455,-91.63328891021538,-87.92890386579269,5.283862316490606,124.69259413084562,85.42260217495937,259.0753750686787,0.16305695666904485,2.6442487877388308,4.22620440297111,138.56620801135912,43.8017142136602,4.6992205854065165,35.02656161040959,35.53131207250419,287.4295386325451,267,909,95.58391279047025,4940.981088609844,0,9,13,5,27.77994373184304,97.50065443510914,50.397692334660164,33.81216936624742
CS_010,8.929227984278771,7.486494188017151,2023-12,-10.708380987407342,25.581159904455973,-81.80938946260709,-84.09639039239637,62.36363553047251,136.63216116397723,130.04328186865388,167.1311801894306,2.5026481861403918,0.8652530190068181,1.130685733772577,86.81570108078749,16.24530367424837,1.4923329166003314,30.45307835019371,51.31614266136994,105.15706902990026,393,946,90.70395518712057,4575.93167805699,5,20,36,3,22.524789822231362,97.65646946072481,95.03294012327763,-19.20573619928916
CS_010,8.929227984278771,7.486494188017151,2024-01,-13.413853726341841,23.777947917105983,-94.3181016442556,-68.87038537579713,79.1606073215932,86.51747833412139,100.11876256052865,194.30585360702534,0.18764153052564125,2.723156933356421,2.0077722443867456,166.90862253683403,37.623733053835295,2.1610124209064674,31.96400747661748,41.17093290011216,260.21266894831933,44,863,97.73988686121577,1406.9261602865254,6,17,12,0,11.643113707296317,98.60509496242008,67.72440256138457,-43.243233050575135
CS_010,8.929227984278771,7.486494188017151,2024-02,-7.425183581455977,18.253105687830168,-113.81291128013456,-90.4326525819005,47.779044249116666,15.796747926665416,167.41085232909296,134.10296019715275,1.9888983059980543,3.9231818621970067,2.9912788040483544,22.70377170825133,43.78111443370422,4.516989870622841,32.415170624933985,31.32549568685221,18.646320299710407,108,957,93.16216960528061,2195.51673785585,8,5,36,1,21.4213901681145,97.15163123610803,68.40160701295457,46.380333650232075
CS_010,8.929227984278771,7.486494188017151,2024-03,-12.829837811763031,6.093834277951036,-75.73331415163912,-99.9993994233319,6.9998941155225864,8.639519134835261,145.56463661338887,155.2164619692282,2.6107291994709247,1.2992719011725096,4.1468254317481446,173.602297717983,44.176119259548756,3.0564985716014577,21.663381972423068,59.646071173934175,64.29865202399127,352,759,98.62069426615888,1202.5713565069277,4,14,33,4,24.890424853933467,96.27875212814067,70.61288932457771,-21.649351179978527
CS_010,8.929227984278771,7.486494188017151,2024-04,-6.200153353862154,-9.455488704300503,-85.4148700897915,-65.71890904160139,10.90260809915009,5.997094129828184,181.21800995517503,109.59045889934687,0.024400354623192455,0.8438720726974086,3.2209854706088414,147.4877227160572,48.26712274136385,4.9653644747605545,37.967547495938874,41.270935641866174,250.5705338002517,80,956,97.86252235026826,1422.5706280426405,1,5,27,0,17.984803042735663,96.93637642144094,88.23154078111,-20.529463461581642
CS_010,8.929227984278771,7.486494188017151,2024-05,-16.132442401815013,14.794165306945231,-91.52392863107835,-88.08843961801162,38.65469884687358,116.67157705145002,77.2946460656049,139.19599623616492,0.12024310331355703,1.7245218537967077,4.288870998715867,17.728692043022793,45.46041501035722,4.538547014768209,23.597804106226857,81.99946773833008,222.62725140892155,112,820,97.12832249531395,4062.9042399660516,2,14,9,3,26.149033625886492,95.20604588557192,63.0817527026518,47.50327817098048
CS_010,8.929227984278771,7.486494188017151,2024-06,-4.548748078539939,23.40051224997633,-102.02297842668582,-80.16658336539166,90.53102526759761,116.74227006032798,181.7238341562419,200.1232421671271,4.731141267131757,4.033993121765204,4.587210823535107,142.0740315144735,8.07645040606706,4.957992143001583,37.000765485476734,75.23977575166785,132.27408900950059,110,617,90.8903759238638,1262.02725860553,5,2,4,0,10.353828867858963,98.08777782366053,78.14839906855036,23.30631156612384
CS_010,8.929227984278771,7.486494188017151,2024-07,-17.927653131132622,2.9233961489413574,-82.97052623351199,-49.983865321004835,17.365688055612928,69.11536315130118,80.22683078031147,205.59555925244794,0.9277679782993387,1.5933445930679335,4.133681590165116,72.44681712060549,9.945357953657075,3.59969971395699,29.590233032931792,36.206073682144456,18.727136107161325,152,529,98.05122364722834,2624.7929650507494,10,14,14,0,15.775975127073188,97.08554528991105,53.701015303643686,-5.9274735410030175
CS_011,8.961939695808244,7.508468382382226,2023-08,-5.709957829450099,11.9481357789548,-79.46216240503193,-54.32833968073818,39.218427668013035,7.562495872048302,124.63594604082834,219.21022149886898,0.49494629345564256,0.5527550165838602,3.719162704277436,140.25669498575562,15.173898563461169,0.22472617705703302,20.876580761336637,83.5271101456567,264.15178994892585,425,769,93.31739772914598,4401.454876621184,10,5,11,4,16.007077932924798,95.64157788838186,58.87687568537946,-21.155780612792018
CS_011,8.961939695808244,7.508468382382226,2023-09,-3.82974474640303,25.887010229606474,-84.37909196274899,-71.36268712288398,12.647188655173846,136.65899005770183,53.84919510569783,133.68742036234295,2.2582321311422158,4.83428316192461,4.090547208622923,82.36943708192021,6.993228248968098,0.7594826813841371,37.924282382566076,70.59435491607874,234.88370648438698,177,612,97.9962776979382,1729.7335811420087,2,13,7,2,10.543391277367673,99.07069812686234,60.1201710107052,44.482214529838174
CS_011,8.961939695808244,7.508468382382226,2023-10,-8.690032907819498,1.9768303859076397,-115.2912357406488,-56.7554700578605,84.78031474398952,129.82307557987357,154.18058109611633,250.06851321285774,2.3442441073079574,2.4503531754700876,1.9400827711052218,167.891412015665,4.770888653510108,4.982540442045174,20.564863538894514,41.001080198574655,176.8678626627067,415,901,93.58487878909459,4535.445666574404,1,12,7,2,27.820873354815088,99.06355596967397,84.28019131937657,-48.098795110872516
CS_011,8.961939695808244,7.508468382382226,2023-11,-17.545786703592487,27.01312275988962,-106.13453378178096,-89.66710597913647,92.89022735742519,13.412474220029564,185.69011168490158,157.63184171767898,1.6583991734338144,2.8592345475269827,3.5776510716769048,150.93989639104853,37.566065025991605,3.6794156169797225,37.92321968889899,31.562507124505103,56.19867984602484,335,552,90.05288261670526,3657.8529990344427,2,14,37,4,17.96035515497035,95.38405398188108,90.48299988177916,22.92260865862589
CS_011,8.961939695808244,7.508468382382226,2023-12,-18.176535881429018,21.438019095684787,-91.47261007489749,-77.69209417025579,35.653109501996305,122.43960312492095,141.4963876614255,224.15272521233345,3.3860406662801834,4.229887676820649,4.133681386191091,176.46743903714497,30.01723041216353,0.8990400578898028,38.047071504567484,60.48162277676377,26.130447064227024,185,644,96.37244367767461,1640.3347944528323,4,19,50,5,11.510287454424262,96.23888658348791,99.4292776915792,31.267992755238254
CS_011,8.961939695808244,7.508468382382226,2024-01,-6.067839219559506,2.2820856355709083,-92.94147386093843,-65.53150709856456,70.79211146840875,114.18943313669162,173.25832548371133,138.32346585652988,1.2374213393743512,0.7662982062938278,2.1714781821399924,175.7580486335755,27.806936561429758,3.551250000574133,31.18881757134003,39.94154456078061,136.81440646416738,251,653,96.35463436466421,2999.231414300291,8,14,37,3,27.91083375651079,97.71762566693472,68.18038872569512,39.34140020796893
CS_011,8.961939695808244,7.508468382382226,2024-02,-12.014646105208856,16.831301403544913,-95.62916172695165,-47.56949312005588,39.37509044132996,136.39018676612733,193.7818205051109,112.89182419383756,2.5543581299659053,4.195674991032311,1.4699223122226899,54.20791699787689,27.193891365080475,4.971114495108278,28.768026433164536,68.13566973345704,277.21082256829095,313,989,91.82880971423155,3087.9433391499756,0,14,20,4,13.73288331784747,97.11642823313008,78.08076914675866,13.070946155367913
CS_011,8.961939695808244,7.508468382382226,2024-03,-18.06683512709867,24.66570410308345,-89.90068991638252,-81.85009870415004,76.81103022191125,96.07281718392389,133.07056085779016,216.12197036213115,4.331616944769553,3.264957288503064,2.933302111248208,80.28174033039546,46.50186376968511,4.25031446149391,25.540315334540615,89.80467974187852,269.7096276294422,342,954,97.30043518713177,4264.997214695294,7,1,32,2,17.517633669825244,99.72991699552169,76.15509857388696,8.404457403240137
CS_011,8.961939695808244,7.508468382382226,2024-04,-3.412761536583975,25.18130488226062,-89.8868343967221,-98.1704689143702,23.464676739265922,19.419829073169204,140.65974967421917,160.68586866214167,4.0542200345802035,2.5771419703261973,2.996098699177795,157.05197869782359,18.901705804416736,3.7874817972671755,34.17633763839758,84.63220119043635,150.33484283451727,357,743,90.09270763972594,3609.2124719794324,7,11,41,0,19.826390741590405,99.54690870199259,75.26880130865416,26.731204586379704
CS_011,8.961939695808244,7.508468382382226,2024-05,-18.67692701733553,5.4595400441459105,-99.70437902384322,-76.69987823460748,9.640773279131299,64.85871215650182,156.79689924373207,241.82327033258554,2.597148895056096,4.6952640700499195,2.2700464027368468,180.01460896582086,23.380775223396142,2.2810296948799995,30.17545120644754,78.21602864662695,80.35651005890017,28,600,90.09516027363716,1978.8264320242863,10,15,3,2,22.873437570219536,97.17370559024161,94.69088754729151,11.277400860930264
CS_011,8.961939695808244,7.508468382382226,2024-06,-13.618035400089385,5.487017571739488,-85.39742685939665,-44.64555327461231,56.09280816027,139.0920057663781,140.82219408566493,215.98593759892486,2.662108880161784,3.860895565499372,4.786974055831171,19.109033081308148,46.76640535078115,3.445486829517072,33.57415680110965,34.928964639443926,265.5941189797161,304,959,99.1803334075061,4150.112953835158,10,6,0,4,18.803505400509287,96.85707891653583,89.85097863265705,-0.05260238605756484
CS_011,8.961939695808244,7.508468382382226,2024-07,-18.27453339690392,15.529263542112627,-90.09322458686549,-69.16116616130401,8.395114495821232,73.60569096453695,192.57900473968783,269.97439920818954,3.1633576666054393,3.6393266459154017,4.007900308421095,88.84897711812434,14.42145116928934,1.885993303986716,22.484568733734115,42.596122237708066,127.90363003893135,130,967,97.15700364253935,4136.347276854688,6,0,36,3,24.282209736595064,95.80181231361362,75.92414397663683,12.537458496441737
CS_012,8.971902403730704,7.5005286614860065,2023-08,-10.411785868685785,6.778802534824337,-72.01486893760335,-83.69201903641621,23.932630623266604,25.370106768815294,88.57422852179273,146.4393961127379,4.141938019034124,4.847572596845676,1.0987512366812089,160.90095448049294,39.166193208232485,2.1107976150707515,24.9979295165204,50.24664687888435,179.1888942009764,321,804,95.53462016746846,2049.503896903836,6,16,3,1,24.517848144635188,96.7832398902487,85.61161328604541,-43.04653120240237
CS_012,8.971902403730704,7.5005286614860065,2023-09,-4.711388154450747,16.008942731273216,-90.3564745129133,-97.80568010774499,34.67524467596461,128.59681984575886,66.79428016228242,223.22016370250128,1.9170872728266575,4.853493906460021,2.0817737534215146,60.643016639138466,46.46528209854196,0.8598690141281623,34.33996183998343,44.130520180936045,183.9572643413468,203,719,96.71529851462877,1637.8187232496916,8,9,8,4,16.41471358423808,96.57535597152547,94.93638058115398,28.781502545982377
CS_012,8.971902403730704,7.5005286614860065,2023-10,-18.192923758945934,1.1758426954054446,-87.96851430392736,-95.81877429636728,99.07123297234733,144.7734156389489,119.43869438872943,233.1398420410384,2.590194605027441,0.15081755277150777,3.166088490595397,15.369896392503652,2.618490361883058,3.634019072752324,38.882468711774365,68.57192813633341,112.19439499679497,69,545,90.40763119801132,4365.318814132857,0,6,4,4,11.023587371174592,96.81852134107525,57.716379874432135,-39.02273696797695
CS_012,8.971902403730704,7.5005286614860065,2023-11,-9.69288859746899,0.1168030152655053,-92.96931199848342,-42.166634668329074,76.61782584587907,116.01832740537098,185.2857668266418,185.9703887012401,4.839394004090742,2.2362113402215607,1.7139302165218457,150.92070651041757,10.820037998384135,3.9182522032881066,32.585840305689324,78.02907795606681,149.60221006722398,407,787,99.4090921698805,4664.776259341321,0,15,23,2,29.61148459963369,95.82740353586583,96.05966735051769,2.8542143587935485
CS_012,8.971902403730704,7.5005286614860065,2023-12,-16.10121284231347,21.18056795932908,-106.39540394320665,-83.23557850969617,5.292745298262624,76.93821291362313,112.38212376593708,291.2465958895848,0.9982783446068944,3.2798208520286902,1.5924474360698229,192.52292172212495,21.089168478078946,0.7560593140440497,25.851201241084137,43.97375931181935,277.2938685066148,486,732,98.91668146398305,3900.3488530334903,8,13,26,0,17.103982699185668,97.3243605870156,75.19988616693934,10.060392014100408
CS_012,8.971902403730704,7.5005286614860065,2024-01,-14.88311156208708,11.402483408236161,-85.47364509320752,-90.72253471645679,41.53494820680431,92.66754962480432,71.82940357506806,281.8569473584036,3.558360457384354,3.7355017587972696,2.472396446635433,143.39163889419166,10.202696586643478,3.3628334852162958,24.271966036272364,35.0959368858354,28.328882814990642,94,900,90.2534971443172,4264.819160424127,6,9,14,5,16.349018530925278,97.80652857273303,55.15514275505406,21.647987692854244
CS_012,8.971902403730704,7.5005286614860065,2024-02,-6.166951720607187,0.9735281449717004,-95.18131013578348,-65.87928873245392,91.52889604718209,140.49027589196743,71.59340065092942,245.86239750326547,2.9565848021005965,2.913448787787978,2.6645120157721727,188.90627956563168,35.07341748961514,0.14030570499499073,32.69385564327889,72.80302456058277,244.91661141765275,303,764,91.99335209883573,3615.1240155528817,5,10,31,5,23.748269074481918,99.94753467544585,75.31607058333988,6.197923279854969
CS_012,8.971902403730704,7.5005286614860065,2024-03,-4.607199027891861,12.865213925874933,-81.70414122671966,-81.2549724983503,78.26024194521133,67.94420501108003,69.1643310916387,212.16990340103476,4.334227123201994,3.816983188496772,4.214398763649626,81.20387322727309,10.437388553469384,2.6937137473692907,29.521698714943145,40.34581071496171,214.33540791415305,7,744,98.62597778855076,3441.599464041769,4,13,46,0,13.968351417676114,96.91837061015042,74.64605368319408,-32.27413122162921
CS_012,8.971902403730704,7.5005286614860065,2024-04,-15.906936653056743,23.20869863972625,-106.59124877097317,-53.65724501817758,94.61826346729485,65.16409870214821,87.54560211269842,190.56624974069712,4.938944792264927,3.0047744378956587,4.46006280897331,136.93337518150582,9.525760061583648,0.6337824132813663,39.116065245756175,75.03247856807029,213.79841592437126,190,808,90.60578328668736,4008.770034091267,7,19,1,5,10.481957450780698,95.58976272250987,95.13712888700437,48.82235461959711
CS_012,8.971902403730704,7.5005286614860065,2024-05,-17.94971577966024,-9.909167094351288,-112.87855157845317,-82.83332569327459,51.302096814046735,5.159935617176059,64.6267426238101,250.43489922299014,1.4764119534744817,0.256288143478936,2.5102091560338167,40.98354388842256,35.32325524013258,0.23672717627423956,36.67281519115494,70.36002478237435,196.76973955753286,117,557,99.27526904607696,3228.0352932175206,6,6,18,2,14.643626323165382,96.71246927036539,79.34762095242529,-17.5365131542313
CS_012,8.971902403730704,7.5005286614860065,2024-06,-10.124198279699758,11.539830030469812,-101.38696929074203,-73.24541557354094,91.13761551605283,63.6009817752725,69.08589458852292,113.0306084261822,3.1842180464996677,0.35472908208831755,4.799407847794907,119.43827678900787,35.37246403015145,3.2593198266385173,23.186220930264763,79.2092741374551,234.05476427649512,455,756,92.39407772127214,2138.656348688152,2,19,7,3,29.40714033926557,99.72053056878217,64.89625616916838,3.0557964147310486
CS_012,8.971902403730704,7.5005286614860065,2024-07,-17.213899454510546,15.456686136669617,-118.2787638840875,-77.49262015897159,18.018367622382037,4.927650900638908,62.39691318136423,260.46203587956194,2.0485234309336207,4.41577489638426,4.1491519323413595,152.65313576040222,35.648212651202876,0.28710477784163524,29.175687862156728,40.252569141228875,250.43920256096376,301,574,93.12575561025456,1805.7191047256258,2,18,47,5,15.518904919625422,95.99214641609177,99.4343935883895,-7.250170054632264
CS_013,9.033034226588075,7.305536657181416,2023-08,-19.558409050731065,26.820308958373474,-107.50470736314978,-90.78513749125788,94.68659498427662,0.42603831124002345,155.4296376030594,143.68217615672094,1.9165480994147044,2.0924469251814335,4.048942025850801,177.3639041771414,13.849562775708597,0.4715827571706388,22.160323733660324,58.97065871505609,75.5493957623803,409,597,95.01625916566566,1443.0132336229772,7,4,20,4,21.121848849729833,97.71249919623128,72.78288204699061,43.39865450232023
CS_013,9.033034226588075,7.305536657181416,2023-09,-4.947933105264342,-5.772680252457225,-104.43461696915485,-82.16817345042578,68.32037675918762,91.36762310820815,106.93121736374552,112.19726611446248,1.6993756528790316,3.0908151628742813,2.7724719577185652,17.047152003665893,26.26597114919112,1.7053709444603915,28.12021680654469,78.60405069682926,172.72556092528686,9,714,90.29247503466297,3142.334886963677,1,6,15,3,18.44937322658071,96.22585068348087,72.67373707413445,-26.498203446208734
CS_013,9.033034226588075,7.305536657181416,2023-10,-16.399923344527508,15.44228970322505,-91.04624212605512,-72.42134510843806,94.01985071031295,83.19254103457308,52.855515950569455,189.1354393957614,3.3825244346155454,0.4122670588908023,2.1738868899947756,40.51588403977726,4.106683271056904,3.962945930021032,31.88037090015949,52.500661777037195,205.1882368196533,397,786,92.14357439960955,3889.2721190314032,10,9,44,2,29.6281557869492,96.04840443906723,56.121648405133286,5.597934731062949
CS_013,9.033034226588075,7.305536657181416,2023-11,-8.334674706042183,-8.515485279774575,-95.73941839193289,-93.21918472095115,43.94865696524797,50.707874403923526,164.38573057917318,218.21492660192348,4.9107754047660235,3.195566457137067,1.4171158880884027,179.82064822897607,37.84817831725568,4.828539356420631,31.72017280904388,71.72624338553959,261.6616583099011,476,698,99.91142504307425,3667.5710283419303,1,11,13,0,22.47563446637274,99.95340022103886,52.8827019674005,-17.239846324008404
CS_013,9.033034226588075,7.305536657181416,2023-12,-3.985560441640775,10.258771644588393,-93.561357073389,-58.620199804500714,90.80701698440691,117.52580387732253,161.1938199915331,151.34318932128306,0.6586421094695727,0.6011651115327221,3.5562602578692477,40.25757008339662,28.339332576514042,3.338867086661303,25.488103965696837,36.27962708702614,246.59676228720096,449,993,92.26735008239807,1091.3665606410943,1,4,3,1,13.954626446200201,99.88933084776775,90.00853106420202,-40.91621517617777
CS_013,9.033034226588075,7.305536657181416,2024-01,-10.796195754020872,15.710542581508374,-78.10415342828784,-63.77604418709715,44.21518945690739,115.41594132572057,140.0743685808623,282.3545905359064,2.1707412681896954,2.962391421444772,4.51182436555372,36.6161647184908,46.74914420549444,4.9399535487548905,21.971733422217746,58.05367313487529,9.384478346390557,201,577,95.96158678385427,3794.2806552801653,1,3,9,1,11.395367509236005,98.91084145101344,86.8934597639223,-45.82651102098643
CS_013,9.033034226588075,7.305536657181416,2024-02,-18.60587240248961,7.5283446740475135,-96.99438404599591,-66.96590586164096,33.34404254796711,127.87414505693195,71.59596184225293,139.5828099245408,0.7253749765911272,2.3628418367656954,4.298902449578884,26.575696836765193,3.6792458892018933,0.6644901070512332,34.49182959988585,71.63105795104883,88.5437839383504,288,797,97.95336350893913,3622.0955422816514,7,17,24,2,19.45280096876029,96.00321938736865,65.2361096060468,-36.47036672851752
CS_013,9.033034226588075,7.305536657181416,2024-03,-8.095553838976732,-5.4156916630606045,-101.51157328132345,-87.83841468080718,2.8762113678629575,25.57168988113486,196.786753625379,262.698684226856,0.2731787639978267,2.6233847433407895,2.5161574886786697,94.28071549124097,49.550463576192044,0.9130018924889999,25.932935061627035,69.24734572662376,7.503032758572015,245,666,96.48320693539021,2820.1810074910445,0,1,7,2,24.839544431090573,95.27638203204633,91.38708771846969,24.587261115492367
CS_013,9.033034226588075,7.305536657181416,2024-04,-6.902512905361956,9.795948350896623,-97.71190707364636,-50.24876916769673,0.1907065811632469,57.35776384700795,175.9832843126435,251.24060333018153,1.0073397018980828,1.66230894808309,2.7380509333709386,101.1694961027771,9.785699814387272,2.1798967968740635,33.467050622181674,31.666808201802418,70.37180358175779,276,659,96.83824724617442,1182.4716324524393,3,16,50,5,13.439984216037713,97.41072195283779,73.74625509821374,-7.883499987827413
CS_013,9.033034226588075,7.305536657181416,2024-05,-13.0435976193524,19.195567153799445,-80.38283967174235,-63.14668756119567,90.83425489464467,31.435167803136803,134.82864872343117,293.67572252544807,2.804221226875863,1.2370734710621534,4.725696743131887,134.62088476129588,34.0003600822474,3.4233539859952016,20.586564175229938,42.159962875336106,120.02248787657776,4,814,95.67241579802624,4718.775871688082,2,0,13,4,20.24629997004692,95.26569293764449,70.50081203693762,30.04055216084751
CS_013,9.033034226588075,7.305536657181416,2024-06,-14.24142320531519,17.241054853115095,-104.61987115262079,-89.4971814803684,34.4943391933473,87.77003359196061,176.61772951061187,269.83946086797937,2.1854648789470525,1.9998030851013664,3.3075532465563993,145.69757895492393,14.935869422325492,1.5671498496899123,25.446243619583484,50.58629502727458,14.147531976012395,399,720,95.44545220419887,3117.1113958537426,1,6,2,2,20.226263802180032,98.62859808065183,60.165362064753985,-27.011265332531607
CS_013,9.033034226588075,7.305536657181416,2024-07,-14.573972324917438,9.374006852539726,-76.02175734924137,-57.530047678261035,84.80173989301954,129.77009700297472,194.44702165662002,109.68150531904482,2.186702689919132,4.844056618942384,1.477469780202604,123.51749706771874,35.74660360789792,4.88091094280669,37.09983256304433,84.10518622966904,66.48049682800281,446,590,90.93836274612357,2919.7785694194718,9,16,8,0,17.768781413573382,97.63203928021194,50.55885818783785,21.623288899068854
CS_014,9.093370452628626,7.4899917276632255,2023-08,-11.33902645300869,18.828149842165228,-119.39691678702451,-50.832424097530236,82.65365661427276,57.844840086960296,156.63164041266174,268.13015140239725,1.1292204167226378,4.575268428058891,4.671267294586491,51.223524553507175,19.468021337614022,3.4525955691908337,21.753705604387484,46.42547843070593,82.48040690079233,83,890,96.1548997654731,4647.074931152743,6,9,39,5,14.713908437181216,99.0204847597236,74.39039918732439,-43.24179149395117
CS_014,9.093370452628626,7.4899917276632255,2023-09,-9.301297170309843,-2.519587979200204,-109.73380031096325,-53.79677395056883,34.54542316749848,126.36917578679254,101.93502882430636,129.15628433656326,0.13561562401666616,3.104406870422764,4.630954966820611,59.98231145567805,15.734055567904559,1.5489848868015414,24.659170721897965,41.85226026880082,91.71678565463279,480,744,92.41247493660845,1298.1152923190184,1,6,19,3,22.155176532244358,95.18871934084734,79.53404528633257,32.10422954153621
CS_014,9.093370452628626,7.4899917276632255,2023-10,-6.6685473331054474,-3.227809365448695,-73.85998474471833,-60.57646328949035,47.96437587748829,142.65202617704836,174.64062984194933,298.2906821777698,4.960734058129193,0.36163686786350624,2.4785962675013824,167.33835174269822,16.326409543934457,0.2880421722809351,26.56179586051391,86.2981936203907,257.27865568386005,106,666,99.65486312797523,4423.328004073033,2,10,32,0,26.95609872993998,98.08699110321282,63.40406800651168,-7.961788320738691
